center,left,right,steering,throttle,brake,speed
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_40_447.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_40_447.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_40_447.jpg,0,1,0,29.71089
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_40_525.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_40_525.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_40_525.jpg,0,1,0,30.19128
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_40_599.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_40_599.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_40_599.jpg,0,0.8839797,0,30.15287
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_40_677.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_40_677.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_40_677.jpg,0,0.650563,0,30.09024
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_40_752.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_40_752.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_40_752.jpg,0,0.4239943,0,30.03182
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_40_830.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_40_830.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_40_830.jpg,0,0.4194413,0,30.01979
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_40_909.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_40_909.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_40_909.jpg,0,0.6532497,0,30.11423
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_40_990.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_40_990.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_40_990.jpg,0,0.9005901,0,30.17661
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_41_070.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_41_070.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_41_070.jpg,0,1,0,30.19142
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_41_144.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_41_144.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_41_144.jpg,0,1,0,30.19029
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_41_221.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_41_221.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_41_221.jpg,0,1,0,30.19033
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_41_301.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_41_301.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_41_301.jpg,0,1,0,30.19022
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_41_370.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_41_370.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_41_370.jpg,0,1,0,30.19029
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_41_444.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_41_444.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_41_444.jpg,0,1,0,30.19029
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_41_515.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_41_515.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_41_515.jpg,0,1,0,30.19026
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_41_588.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_41_588.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_41_588.jpg,0,1,0,30.19031
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_41_664.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_41_664.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_41_664.jpg,0,0.77055,0,30.12186
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_41_741.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_41_741.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_41_741.jpg,0,0.999639,0,30.19873
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_41_815.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_41_815.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_41_815.jpg,0,1,0,30.19045
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_41_891.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_41_891.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_41_891.jpg,0,1,0,30.19024
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_41_967.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_41_967.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_41_967.jpg,0,1,0,30.19031
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_42_044.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_42_044.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_42_044.jpg,0,1,0,30.19029
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_42_121.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_42_121.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_42_121.jpg,0,0.8767336,0,30.15055
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_42_197.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_42_197.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_42_197.jpg,0,0.6469303,0,30.08868
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_42_268.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_42_268.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_42_268.jpg,-0.05,0.4320865,0,30.07797
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_42_346.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_42_346.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_42_346.jpg,-0.25,0.2021373,0,29.96198
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_42_422.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_42_422.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_42_422.jpg,-0.3274095,0,0,29.72184
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_42_499.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_42_499.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_42_499.jpg,-0.09599476,0,0,29.4818
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_42_573.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_42_573.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_42_573.jpg,0,0,0,29.23797
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_42_652.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_42_652.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_42_652.jpg,0,0,0,29.00116
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_42_729.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_42_729.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_42_729.jpg,0,0,0,28.82576
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_42_808.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_42_808.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_42_808.jpg,0,0,0,28.59386
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_42_882.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_42_882.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_42_882.jpg,0,0.1197451,0,28.40494
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_42_959.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_42_959.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_42_959.jpg,0,0.3527727,0,28.42245
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_033.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_033.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_033.jpg,0,0.574421,0,28.65714
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_103.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_103.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_103.jpg,0,0.7855555,0,28.98919
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_179.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_179.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_179.jpg,0,1,0,29.64064
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_258.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_258.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_258.jpg,0,1,0,30.19269
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_329.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_329.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_329.jpg,0,1,0,30.19019
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_403.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_403.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_403.jpg,0,1,0,30.19003
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_478.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_478.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_478.jpg,0,1,0,30.19026
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_553.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_553.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_553.jpg,0,1,0,30.19016
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_627.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_627.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_627.jpg,-0.1,0.7768784,0,30.12566
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_702.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_702.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_702.jpg,-0.3,0.5508447,0,30.04436
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_771.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_771.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_771.jpg,-0.3406626,0.3423317,0,29.99867
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_849.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_849.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_849.jpg,-0.1109285,0.1125976,0,29.94805
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_921.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_921.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_921.jpg,0,0,0,29.72008
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_43_992.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_43_992.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_43_992.jpg,0,0,0,29.47948
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_063.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_063.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_063.jpg,0,0,0,29.30113
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_133.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_133.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_133.jpg,0,0,0,29.06538
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_205.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_205.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_205.jpg,0,0.1096549,0,28.92674
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_275.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_275.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_275.jpg,0,0.3162722,0,28.91762
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_341.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_341.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_341.jpg,0,0.5181459,0,29.05765
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_409.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_409.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_409.jpg,0,0.5211155,0,29.31371
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_478.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_478.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_478.jpg,0,0.3145007,0,29.45903
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_549.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_549.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_549.jpg,0,0.09979895,0,29.45581
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_619.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_619.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_619.jpg,0,0,0,29.22784
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_686.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_686.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_686.jpg,-0.15,0,0,29.04249
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_759.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_759.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_759.jpg,-0.35,0,0,28.73894
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_828.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_828.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_828.jpg,-0.2117604,0,0,28.52965
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_898.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_898.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_898.jpg,-0.001592323,0,0,28.29801
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_44_969.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_44_969.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_44_969.jpg,-0.05,0,0,28.12502
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_45_038.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_45_038.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_45_038.jpg,-0.25,0,0,27.88066
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_45_137.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_45_137.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_45_137.jpg,-0.01120253,0,0,27.59016
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_45_236.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_45_236.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_45_236.jpg,0,0,0,27.31088
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_45_304.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_45_304.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_45_304.jpg,0,0,0,27.14567
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_45_371.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_45_371.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_45_371.jpg,0,0,0,26.98171
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_45_470.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_45_470.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_45_470.jpg,0,0,0,26.71076
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_45_569.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_45_569.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_45_569.jpg,0,0,0,26.44256
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_45_636.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_45_636.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_45_636.jpg,0,0,0,26.22993
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_45_736.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_45_736.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_45_736.jpg,0,0,0,25.9666
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_45_830.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_45_830.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_45_830.jpg,0,0,0,25.75781
D:\code\python\homework\behavior-cloning\data\IMG\center_2017_09_09_17_34_45_898.jpg,D:\code\python\homework\behavior-cloning\data\IMG\left_2017_09_09_17_34_45_898.jpg,D:\code\python\homework\behavior-cloning\data\IMG\right_2017_09_09_17_34_45_898.jpg,0,0.2011505,0,25.67417
